$DATA1 SOURCE='HSPICE' VERSION='I-2013.12-SP1-1 32-BIT'
$OPTION MEASFORM=1
.TITLE '****summer 2017 necrl stt latch wite path monte carlo analysis****'
index 1:vdvtn@dvtn_intra 5:vdvtn@dvtn_intra 2:vdvtn@dvtn_intra 3:vdvtp@dvtp_intra 6:vdvtp@dvtp_intra 4:vdvtp@dvtp_intra 7:r1@dr_intra 8:r1@dr_intra 7:tox1@dt_intra 8:tox1@dt_intra 9:mc_cnr_rnd@9:mc_cnr_round 10:mc_cnr_rnd@10:mc_cnr_round 11:mc_cnr_rnd@11:mc_cnr_round 12:mc_cnr_rnd@12:mc_cnr_round 13:mc_cnr_rnd@13:mc_cnr_round 14:mc_cnr_rnd@14:mc_cnr_round ntrh ntdh1 ntrl1 ntdl ntdh2 ntrl2 temper alter#
248  1.732e-02  2.299e-02 -1.140e-02 -1.814e-02  1.547e-03  1.480e-02  2.186e-08  2.391e-08  8.992e-10  9.087e-10    0.3025  1.897e-02   -0.4987   -0.3806   -0.3961    0.7245    3.1416    3.1416 -3.588e-18  3.335e-16    3.1416 -3.588e-18  110.0000 1
249 -1.363e-02  7.824e-03 -1.485e-02  1.333e-05  2.318e-02 -2.231e-02  1.928e-08  1.990e-08  1.016e-09  1.047e-09 -5.927e-02  6.462e-02   -0.3586   -0.2767    0.4640    0.3414    3.1416    3.1416 -1.493e-16  1.267e-21    3.1416 -1.493e-16  110.0000 1
250  1.070e-03 -2.150e-02  1.173e-03  4.278e-03 -2.888e-03 -3.351e-02  2.177e-08  1.854e-08  1.057e-09  9.704e-10   -0.1173  7.114e-02    0.2093  4.685e-02    0.1472   -0.2003    3.1416    3.1416 -1.520e-20 -1.279e-22    3.1416 -1.520e-20  110.0000 1
251 -2.066e-03 -8.842e-03  2.673e-02  1.652e-03  6.053e-03 -4.582e-03  2.036e-08  2.269e-08  1.015e-09  1.187e-09   -0.2453 -9.699e-02 -2.045e-02    0.2929  6.671e-02    0.2804    3.1416    3.1416  2.375e-19 -1.259e-21    0.7456  2.375e-19  110.0000 1
252 -2.426e-02  6.810e-03 -2.436e-02 -1.275e-02  2.665e-02  4.621e-03  2.267e-08  2.395e-08  9.002e-10  9.929e-10    0.5385  6.367e-02 -1.283e-02  6.917e-02   -0.5676    0.2019    3.1416    3.1416 -2.959e-21  9.572e-21    0.7478 -2.959e-21  110.0000 1
253  2.809e-02 -1.115e-02 -3.306e-02  2.669e-03 -5.584e-03 -4.997e-03  2.110e-08  2.513e-08  9.512e-10  1.104e-09  9.327e-02   -0.2011  1.794e-02 -6.978e-03   -0.3562    0.1142    3.1416    3.1416  2.589e-20  3.061e-21    0.6940  2.589e-20  110.0000 1
254  9.068e-03 -8.441e-03 -2.184e-03 -2.546e-02 -1.601e-02 -6.639e-03  2.010e-08  2.464e-08  8.492e-10  1.061e-09    0.2580   -0.1974    0.3357    0.1690   -0.6865    0.1105    3.1416    3.1416  1.292e-18  2.325e-17    0.7646  1.292e-18  110.0000 1
255 -1.574e-02 -2.186e-02 -2.166e-02  6.443e-03  1.659e-03 -2.038e-02  2.320e-08  2.148e-08  1.027e-09  9.048e-10   -0.2403    0.3792  3.854e-02 -1.942e-02    0.2303  1.035e-02    3.1416    3.1416 -1.008e-21 -6.462e-26    3.1416 -1.008e-21  110.0000 1
256  1.738e-02 -2.374e-02  2.722e-02 -1.400e-02  1.095e-02  5.582e-03  2.024e-08  2.162e-08  9.192e-10  1.135e-09    0.2369    0.4681 -5.631e-02   -0.7551    0.2455   -0.4296    3.1416    3.1416 -8.956e-21 -2.183e-24    0.8719 -8.956e-21  110.0000 1
257 -9.412e-03  2.563e-02 -6.936e-03  1.183e-02 -3.563e-03 -2.056e-02  2.219e-08  2.281e-08  9.699e-10  9.049e-10   -0.5417    0.1460   -0.5143    0.4626 -4.897e-04   -0.1102    3.1416    3.1416  3.915e-19 -7.758e-22    3.1416  3.915e-19  110.0000 1
258  9.158e-03 -1.756e-02 -1.333e-02  7.779e-03 -1.552e-02  1.018e-02  2.491e-08  1.910e-08  9.409e-10  1.209e-09    0.6011  7.369e-02   -0.1662    0.1487   -0.2335   -0.2271    3.1416    3.1416  1.715e-19 -3.763e-23    0.7679  1.715e-19  110.0000 1
259 -7.843e-03  4.449e-03 -2.168e-02 -1.252e-02  2.097e-02  1.009e-02  2.149e-08  2.205e-08  9.691e-10  1.005e-09  3.598e-02   -0.3051   -0.7708   -0.7865 -3.859e-02    0.5524    3.1416    3.1416  3.129e-19 -9.166e-24    3.1416  3.129e-19  110.0000 1
260 -1.731e-02 -4.228e-02 -3.839e-03 -2.117e-03  2.542e-02  9.138e-03  2.203e-08  1.986e-08  9.877e-10  1.094e-09  3.184e-03    0.3318    0.2884 -5.308e-02    0.2280    0.1312    3.1416    3.1416  7.025e-20 -1.280e-21    3.1416  7.025e-20  110.0000 1
261 -1.879e-03 -4.626e-
